"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","MonthlyAverageWindSpeed","CoolingDegreeDaysSeasonToDate","MonthlyCoolingDegreeDays","MonthlyNumberDaysWithSnowfall","HeatingDegreeDaysSeasonToDate","MonthlyHeatingDegreeDays","MonthlyNumberDaysWithThunderstorms","MonthlyNumberDaysWithHeavyFog","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"USW00094846","2026-03-28T01:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1035.9","-9.4","-2.2","","","","","58","CLR:00","1036.7","","16.09","","350","","4.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 280751Z 35009KT 10SM CLR M02/M09 A3059 RMK AO2 SLP367 T10221094","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-28T02:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1036.6","-10.6","-2.2","","","1.0","3","53","CLR:00","1037.2","","16.09","","340","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 280851Z 34007KT 10SM CLR M02/M11 A3061 RMK AO2 SLP372 T10221106 53010","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-28T03:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1036.6","-10.6","-3.9","","","","","60","CLR:00","1037.2","","16.09","","360","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 280951Z 36006KT 10SM CLR M04/M11 A3061 RMK AO2 SLP372 T10391106","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-28T04:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1035.9","-11.1","-3.3","","","","","55","CLR:00","1036.6","","16.09","","360","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 281051Z 36005KT 10SM CLR M03/M11 A3059 RMK AO2 SLP366 T10331111","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-28T05:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1036.6","-11.1","-3.3","","","0.0","3","55","FEW:02 7.62 FEW:02 76.2","1037.3","","16.09","","360","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 281151Z 36006KT 10SM FEW025 FEW250 M03/M11 A3061 RMK AO2 SLP373 T10331111 11011 21044 53000","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-28T06:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1037.9","-10.0","-1.7","","","","","53","FEW:02 7.62 FEW:02 76.2","1038.6","","16.09","","270","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 281251Z 27004KT 10SM FEW025 FEW250 M02/M10 A3065 RMK AO2 SLP386 T10171100","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-28T07:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1037.6","-11.1","-1.1","","","","","47","FEW:02 7.62 FEW:02 76.2","1038.3","","16.09","","190","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 281351Z 19003KT 10SM FEW025 FEW250 M01/M11 A3064 RMK AO2 SLP383 T10111111","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-28T08:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1037.6","-11.1","0.0","","","1.0","1","43","FEW:02 76.2","1038.3","","16.09","","180","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 281451Z 18003KT 10SM FEW250 00/M11 A3064 RMK AO2 SLP383 T00001111 51010","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-28T09:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1036.9","-11.1","1.7","","","","","38","FEW:02 76.2","1037.5","","16.09","","220","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 281551Z 22005KT 10SM FEW250 02/M11 A3062 RMK AO2 SLP375 T00171111","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-28T10:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1036.2","-11.1","3.3","","","","","34","BKN:07 51.82 BKN:07 76.2","1036.9","","16.09","","240","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 281651Z 24008KT 10SM BKN170 BKN250 03/M11 A3060 RMK AO2 SLP369 T00331111","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-28T11:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1035.2","-10.0","5.0","","","2.4","8","33","SCT:04 51.82 BKN:07 76.2","1035.9","","16.09","","230","8.7","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 281751Z COR 23006G17KT 10SM SCT170 BKN250 05/M10 A3057 RMK AO2 SLP359 T00501100 10050 21039 58024","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-28T12:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1033.5","-8.9","6.1","","","","","33","FEW:02 54.86 SCT:04 76.2","1034.2","","16.09","","210","9.3","5.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 281851Z 21011G18KT 170V240 10SM FEW180 SCT250 06/M09 A3052 RMK AO2 SLP342 T00611089","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-28T13:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1032.5","-7.8","7.2","","","","","34","FEW:02 51.82 SCT:04 76.2","1033.0","","16.09","","210","8.7","5.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 281951Z 21011G17KT 10SM FEW170 SCT250 07/M08 A3049 RMK AO2 SLP330 T00721078","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-28T14:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1030.5","-7.2","8.3","","","4.6","8","33","FEW:02 36.58 FEW:02 51.82 SCT:04 76.2","1031.1","","16.09","","210","","6.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 282051Z 21012KT 10SM FEW120 FEW170 SCT250 08/M07 A3043 RMK AO2 SLP311 T00831072 58046","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-28T15:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1029.5","-7.2","8.3","","","","","33","BKN:07 36.58 BKN:07 76.2","1030.1","","16.09","","220","10.3","7.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 282151Z 22014G20KT 10SM BKN120 BKN250 08/M07 A3040 RMK AO2 SLP301 T00831072","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-28T16:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1028.4","-6.1","8.9","","","","","34","BKN:07 36.58 BKN:07 76.2","1028.9","","16.09","","210","10.3","6.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 282251Z 21012G20KT 10SM BKN120 BKN250 09/M06 A3037 RMK AO2 SLP289 T00891061","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-28T17:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1027.4","-5.6","8.9","","","2.9","6","35","BKN:07 33.53 BKN:07 76.2","1028.2","","16.09","","200","","5.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 282351Z 20011KT 10SM BKN110 BKN250 09/M06 A3034 RMK AO2 SLP282 T00891056 10089 20050 56029","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-28T18:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1027.1","-5.0","8.3","","","","","39","BKN:07 30.48 BKN:07 76.2","1027.8","","16.09","","210","8.7","5.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 290051Z 21011G17KT 10SM BKN100 BKN250 08/M05 A3033 RMK AO2 SLP278 T00831050","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-28T19:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1027.1","-3.9","7.8","","","","","43","BKN:07 30.48 BKN:07 76.2","1027.5","","16.09","","190","","4.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 290151Z 19009KT 10SM BKN100 BKN250 08/M04 A3033 RMK AO2 SLP275 T00781039","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-28T20:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1026.1","-3.3","7.2","","","1.3","8","47","SCT:04 30.48 BKN:07 76.2","1026.8","","16.09","","190","9.8","5.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 290251Z 19010G19KT 10SM SCT100 BKN250 07/M03 A3030 RMK AO2 SLP268 T00721033 58013","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-28T21:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1025.7","-2.8","6.7","","","","","51","FEW:02 33.53 BKN:07 76.2","1026.3","","16.09","","200","","5.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 290351Z 20010KT 10SM FEW110 BKN250 07/M03 A3029 RMK AO2 SLP263 T00671028","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-28T22:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1025.7","-2.8","6.7","","","","","51","FEW:02 33.53 BKN:07 76.2","1026.1","","16.09","","190","","5.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 290451Z 19011KT 10SM FEW110 BKN250 07/M03 A3029 RMK AO2 SLP261 T00671028","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-28T23:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1025.7","-2.2","6.7","","","0.4","5","53","FEW:02 33.53 SCT:04 60.96 OVC:08 76.2","1026.2","","16.09","","210","","4.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 290551Z 21009KT 10SM FEW110 SCT200 OVC250 07/M02 A3029 RMK AO2 SLP262 T00671022 10089 20061 400891044 55004","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-29T00:00:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","SOD","","","","","","","","","","","","","","","","","","0542","1813","","11.1","","","","","4.8","0","4.77","7.2","17.2","5.0","210","12.5","0.0","0.0","0.0","230","8.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-29T00:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1025.4","-2.2","6.1","","","","","55","BKN:07 60.96 OVC:08 76.2","1025.9","","16.09","","210","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 290651Z 21006KT 10SM BKN200 OVC250 06/M02 A3028 RMK AO2 SLP259 T00611022","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-29T01:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1025.4","-1.7","5.6","","","","","59","FEW:02 33.53 BKN:07 70.1 OVC:08 76.2","1025.6","","16.09","","210","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 290751Z 21005KT 10SM FEW110 BKN230 OVC250 06/M02 A3028 RMK AO2 SLP256 T00561017","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-29T02:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1024.7","-1.7","5.0","","","1.2","8","62","SCT:04 33.53 SCT:04 67.06 BKN:07 76.2","1025.0","","16.09","","210","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 290851Z 21006KT 10SM SCT110 SCT220 BKN250 05/M02 A3026 RMK AO2 SLP250 T00501017 58012","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-29T03:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1024.0","-1.7","5.0","","","","","62","FEW:02 36.58 BKN:07 64.01 BKN:07 76.2","1024.4","","16.09","","210","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 290951Z 21006KT 10SM FEW120 BKN210 BKN250 05/M02 A3024 RMK AO2 SLP244 T00501017 $","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-29T04:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1023.7","-2.2","5.0","","","","","60","FEW:02 36.58 SCT:04 64.01 BKN:07 76.2","1024.2","","16.09","","200","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 291051Z 20008KT 10SM FEW120 SCT210 BKN250 05/M02 A3023 RMK AO2 SLP242 T00501022 $","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-29T05:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1023.7","-2.2","5.6","","","1.0","6","57","BKN:07 33.53 BKN:07 60.96 BKN:07 76.2","1023.9","","16.09","","190","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 291151Z 19008KT 10SM BKN110 BKN200 BKN250 06/M02 A3023 RMK AO2 SLP239 T00561022 10067 20050 56010 $","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-29T06:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1023.4","-2.8","6.1","","","","","53","BKN:07 33.53 BKN:07 76.2","1023.6","","16.09","","190","","5.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 291251Z 19010KT 10SM BKN110 BKN250 06/M03 A3022 RMK AO2 SLP236 T00611028 $","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-29T07:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1023.0","-3.3","7.8","","","","","45","BKN:07 33.53 BKN:07 76.2","1023.5","","16.09","","210","","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 291351Z 21013KT 10SM BKN110 BKN250 08/M03 A3021 RMK AO2 SLP235 T00781033 $","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-29T08:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1022.7","-3.3","10.0","","","0.9","8","39","BKN:07 33.53 BKN:07 76.2","1022.9","","16.09","","220","10.8","5.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 291451Z 22011G21KT 10SM BKN110 BKN250 10/M03 A3020 RMK AO2 SLP229 T01001033 58009 $","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-29T09:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1022.4","-3.9","12.2","","","","","32","BKN:07 30.48 BKN:07 76.2","1022.5","","16.09","","220","","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 291551Z 22013KT 10SM BKN100 BKN250 12/M04 A3019 RMK AO2 SLP225 T01221039 $","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-29T10:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1021.3","-3.9","14.4","","","","","28","BKN:07 30.48 BKN:07 76.2","1021.5","","16.09","","200","9.8","7.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 291651Z 20014G19KT 10SM BKN100 BKN250 14/M04 A3016 RMK AO2 SLP215 T01441039 $","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-29T11:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1020.7","-4.4","15.6","","","2.0","8","25","BKN:07 27.43 BKN:07 60.96 BKN:07 76.2","1020.7","","16.09","","190","10.3","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 291751Z 19013G20KT 10SM BKN090 BKN200 BKN250 16/M04 A3014 RMK AO2 SLP207 T01561044 10156 20050 58020 $","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-29T12:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1019.6","-6.1","16.7","","","","","20","BKN:07 24.38 BKN:07 60.96 BKN:07 76.2","1019.6","","16.09","","230","11.8","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 291851Z 23013G23KT 10SM BKN080 BKN200 BKN250 17/M06 A3011 RMK AO2 SLP196 T01671061 $","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-29T13:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1019.0","-5.0","16.7","","","","","22","OVC:08 21.34","1019.0","","16.09","","220","9.8","6.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 291951Z 22012G19KT 10SM OVC070 17/M05 A3009 RMK AO2 SLP190 T01671050 $","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-29T14:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1017.9","-3.9","17.2","","","2.5","6","23","SCT:04 19.81 BKN:07 24.38 BKN:07 76.2","1018.1","","16.09","","190","10.3","6.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 292051Z 19012G20KT 10SM SCT065 BKN080 BKN250 17/M04 A3006 RMK AO2 SLP181 T01721039 56025 $","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-29T15:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1016.9","-3.3","16.7","","","","","25","BKN:07 21.34 OVC:08 76.2","1017.2","","16.09","","200","10.8","6.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 292151Z 20012G21KT 10SM BKN070 OVC250 17/M03 A3003 RMK AO2 SLP172 T01671033 $","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-29T16:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","413","1016.6","-3.3","16.7","","","","","25","SCT:04 15.24 BKN:07 19.81 OVC:08 76.2","1016.6","","16.09","","210","10.3","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KORD 292251Z 21013G20KT 10SM SCT050 BKN065 OVC250 17/M03 A3002 RMK AO2 SLP166 T01671033 $","","","","","","","","","","06/27/2007"
